shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
161797,38.726812,-9.165069,9,
161797,38.727591,-9.161782,10,
161797,38.726686,-9.158574,11,
161797,38.724903,-9.154848,12,
161797,38.724996,-9.152672,13,
161797,38.725429,-9.151414,14,
161798,38.732509,-9.171798,1,
161798,38.734679,-9.170232,2,
161798,38.733084,-9.169057,3,
161798,38.730838,-9.168603,4,
161798,38.726199,-9.170424,5,
161798,38.726359,-9.167668,6,
161798,38.728512,-9.16599,7,
161798,38.726812,-9.165069,8,
161798,38.727591,-9.161782,9,
161798,38.726686,-9.158574,10,
161798,38.724903,-9.154848,11,
161798,38.724996,-9.152672,12,
161798,38.725429,-9.151414,13,
161799,38.767759,-9.100032,1,
161799,38.768475,-9.098836,2,
161799,38.771557,-9.097346,3,
161799,38.7745,-9.097095,4,
161799,38.775044,-9.10224,5,
161799,38.77424,-9.106243,6,
161799,38.775077,-9.111413,7,
161799,38.776049,-9.113543,8,
161799,38.777166,-9.116168,9,
161799,38.779376,-9.120132,10,
161799,38.781644,-9.119414,11,
161799,38.782368,-9.126004,12,
161799,38.780466,-9.125435,13,
161799,38.777801,-9.127073,14,
161799,38.775838,-9.126505,15,
161799,38.774514,-9.126151,16,
161799,38.770196,-9.127342,17,
161799,38.768962,-9.127978,18,
161799,38.762109,-9.129801,19,
161799,38.758253,-9.130187,20,
161799,38.753794,-9.130617,21,
161799,38.7519,-9.130818,22,
161799,38.747994,-9.131192,23,
161799,38.7452,-9.131551,24,
161799,38.743292,-9.132833,25,
161799,38.745576,-9.135208,26,
161806,38.736924,-9.136349,1,
161806,38.738221,-9.139942,2,
161806,38.737695,-9.142834,3,
161806,38.737161,-9.146707,4,
161806,38.737521,-9.149518,5,
161806,38.739811,-9.151656,6,
161806,38.738738,-9.154039,7,
161806,38.738089,-9.159846,8,
161806,38.738336,-9.161962,9,
161806,38.738837,-9.164612,10,
161806,38.740566,-9.167409,11,
161806,38.741989,-9.169768,12,
161806,38.742583,-9.172662,13,
161806,38.743614,-9.175524,14,
161806,38.744557,-9.17914,15,
161806,38.745703,-9.181725,16,
161806,38.746809,-9.184617,17,
161806,38.747272,-9.188895,18,
161806,38.748946,-9.191185,19,
161806,38.75014,-9.195589,20,
161806,38.750693,-9.198647,21,
161806,38.750776,-9.201746,22,
161806,38.750138,-9.203233,23,
161806,38.74861,-9.19921,24,
161807,38.74861,-9.19921,1,
161807,38.749936,-9.203048,2,
161807,38.750615,-9.201455,3,
161807,38.750586,-9.198588,4,
161807,38.749762,-9.194393,5,
161807,38.748204,-9.192571,6,
161807,38.747044,-9.188303,7,
161807,38.746696,-9.184594,8,
161807,38.745559,-9.18176,9,
161807,38.744338,-9.178742,10,
161807,38.743596,-9.176139,11,
161807,38.742419,-9.172408,12,
161807,38.742,-9.169435,13,
161807,38.739162,-9.167512,14,
161807,38.73864,-9.164591,15,
161807,38.738157,-9.161844,16,
161807,38.738047,-9.158525,17,
161807,38.737789,-9.155548,18,
161807,38.739537,-9.151723,19,
161807,38.737902,-9.149888,20,
161807,38.736137,-9.149481,21,
161807,38.735008,-9.146288,22,
161807,38.73511,-9.142426,23,
161807,38.735192,-9.139576,24,
161807,38.736924,-9.136349,25,
161904,38.715296,-9.136134,1,
161904,38.7192,-9.135564,2,
161904,38.721997,-9.135277,3,
161904,38.723434,-9.133834,4,
161904,38.723116,-9.132004,5,
161904,38.722311,-9.131069,6,
161904,38.720979,-9.130203,7,
161904,38.719221,-9.12988,8,
161904,38.717217,-9.129884,9,
161904,38.715036,-9.128831,10,
161904,38.713507,-9.128725,11,
161904,38.713085,-9.129708,12,
161904,38.712182,-9.130408,13,
161904,38.711314,-9.130714,14,
161904,38.710166,-9.13234,15,
161904,38.710052,-9.134268,16,
161904,38.709669,-9.137048,17,
161904,38.708072,-9.140464,18,
161904,38.708265,-9.141982,19,
161904,38.710323,-9.142011,20,
161904,38.710788,-9.143595,21,
161904,38.710801,-9.145324,22,
161904,38.711046,-9.147603,23,
161904,38.711029,-9.14984,24,
161904,38.710769,-9.151869,25,
161904,38.711477,-9.153191,26,
161904,38.712478,-9.155726,27,
161904,38.712761,-9.157436,28,
161904,38.713209,-9.159841,29,
161913,38.725872,-9.149241,1,
161913,38.724659,-9.150856,2,
161913,38.726214,-9.147411,3,
161913,38.727463,-9.145783,4,
161913,38.728351,-9.142957,5,
161913,38.727535,-9.140802,6,
161913,38.727432,-9.138457,7,
161913,38.726012,-9.134327,8,
161913,38.723421,-9.131793,9,
161913,38.721287,-9.129196,10,
161913,38.721081,-9.127043,11,
161913,38.719177,-9.127983,12,
161913,38.718043,-9.127411,13,
161913,38.717615,-9.125099,14,
161913,38.717879,-9.122919,15,
161913,38.715436,-9.123224,16,
161913,38.713862,-9.124712,17,
161913,38.712352,-9.124901,18,
161913,38.713548,-9.123988,19,
161920,38.732656,-9.121479,1,
161920,38.734973,-9.118537,2,
161920,38.735295,-9.121261,3,
161920,38.735995,-9.122279,4,
161920,38.737971,-9.122437,5,
161920,38.738852,-9.12035,6,
161920,38.738069,-9.123407,7,
161920,38.738278,-9.124769,8,
161920,38.737559,-9.127728,9,
161920,38.734576,-9.128755,10,
161920,38.731191,-9.127961,11,
161920,38.730042,-9.13035,12,
161920,38.728521,-9.130953,13,
161920,38.725891,-9.130062,14,
161920,38.724368,-9.129621,15,
161920,38.721553,-9.129722,16,
161920,38.723908,-9.132035,17,
161920,38.726348,-9.132704,18,
161920,38.726423,-9.135573,19,
161920,38.723625,-9.137746,20,
161920,38.722417,-9.139842,21,
161920,38.722951,-9.141864,22,
161920,38.725027,-9.144017,23,
161920,38.726885,-9.145686,24,
161920,38.730127,-9.145438,25,
161921,38.730127,-9.145438,1,
161921,38.728749,-9.144555,2,
161921,38.726737,-9.145766,3,
161921,38.72499,-9.144184,4,
161921,38.722571,-9.141549,5,
161921,38.722234,-9.139723,6,
161921,38.723392,-9.137704,7,
161921,38.727273,-9.137947,8,
161921,38.726012,-9.134327,9,
161921,38.723421,-9.131793,10,
161921,38.722299,-9.129089,11,
161921,38.723879,-9.129382,12,
161921,38.725973,-9.129944,13,
161921,38.728519,-9.130836,14,
161921,38.729168,-9.129892,15,
161921,38.730414,-9.127801,16,
161921,38.734983,-9.128784,17,
161921,38.737505,-9.127452,18,
161921,38.737405,-9.124215,19,
161921,38.736015,-9.122939,20,
161921,38.735045,-9.121826,21,
161921,38.734159,-9.120836,22,
161921,38.732702,-9.122216,23,
161921,38.732656,-9.121479,24,
161924,38.715498,-9.13604,1,
161924,38.7192,-9.135564,2,
161924,38.721997,-9.135277,3,
161924,38.723434,-9.133834,4,
161924,38.723116,-9.132004,5,
161924,38.722311,-9.131069,6,
161924,38.720979,-9.130203,7,
161924,38.719221,-9.12988,8,
161924,38.717217,-9.129884,9,
161924,38.715036,-9.128831,10,
161924,38.715383,-9.125424,11,
161924,38.715436,-9.123224,12,
161924,38.713862,-9.124712,13,
161924,38.712352,-9.124901,14,
161924,38.713548,-9.123988,15,
161950,38.717845,-9.14178,1,
161950,38.718659,-9.14013,2,
161951,38.718659,-9.14013,1,
161951,38.717845,-9.14178,2,
162045,38.723715,-9.160708,1,
162045,38.724903,-9.154848,2,
162045,38.724996,-9.152672,3,
162045,38.726303,-9.149265,4,
162045,38.728781,-9.147763,5,
162045,38.730498,-9.146706,6,
162045,38.733918,-9.144647,7,
162045,38.738523,-9.145875,8,
162045,38.742978,-9.146744,9,
162045,38.745929,-9.147482,10,
162045,38.747588,-9.147887,11,
162045,38.749795,-9.148247,12,
162045,38.752318,-9.149647,13,
162045,38.755135,-9.150347,14,
162045,38.757033,-9.144449,15,
162045,38.758312,-9.140357,16,
162045,38.759639,-9.136479,17,
162045,38.762248,-9.130256,18,
162045,38.767825,-9.128712,19,
162045,38.769828,-9.126596,20,
162045,38.770198,-9.123142,21,
162045,38.770812,-9.121557,22,
162045,38.7727,-9.11838,23,
162045,38.774067,-9.116782,24,
162045,38.776734,-9.117893,25,
162045,38.779376,-9.120132,26,
162045,38.781644,-9.119414,27,
162045,38.783563,-9.124536,28,
162045,38.785864,-9.123835,29,
162045,38.788411,-9.123737,30,
162045,38.790213,-9.124354,31,
162046,38.723715,-9.160708,1,
162046,38.724903,-9.154848,2,
162046,38.724996,-9.152672,3,
162046,38.726303,-9.149265,4,
162046,38.728781,-9.147763,5,
162046,38.730498,-9.146706,6,
162046,38.733918,-9.144647,7,
162046,38.738523,-9.145875,8,
162046,38.742978,-9.146744,9,
162046,38.745929,-9.147482,10,
162046,38.747588,-9.147887,11,
162046,38.749795,-9.148247,12,
162046,38.752318,-9.149647,13,
162046,38.755135,-9.150347,14,
162046,38.757033,-9.144449,15,
162046,38.758312,-9.140357,16,
162046,38.759639,-9.136479,17,
162046,38.762248,-9.130256,18,
162046,38.767825,-9.128712,19,
162046,38.769828,-9.126596,20,
162046,38.770198,-9.123142,21,
162046,38.770812,-9.121557,22,
162046,38.7727,-9.11838,23,
162046,38.774067,-9.116782,24,
162046,38.776734,-9.117893,25,
162046,38.779376,-9.120132,26,
162046,38.78238,-9.118146,27,
162046,38.783537,-9.11562,28,
162046,38.783692,-9.112204,29,
162046,38.785492,-9.111395,30,
162047,38.708497,-9.133432,1,
162047,38.709676,-9.136384,2,
162047,38.714269,-9.139119,3,
162047,38.716116,-9.141752,4,
162047,38.71974,-9.145015,5,
162047,38.726303,-9.149265,6,
162047,38.728781,-9.147763,7,
162047,38.730498,-9.146706,8,
162047,38.733918,-9.144647,9,
162047,38.738523,-9.145875,10,
162047,38.742978,-9.146744,11,
162047,38.745929,-9.147482,12,
162047,38.747588,-9.147887,13,
162047,38.749795,-9.148247,14,
162047,38.752318,-9.149647,15,
162047,38.755135,-9.150347,16,
162047,38.757033,-9.144449,17,
162047,38.758312,-9.140357,18,
162047,38.759639,-9.136479,19,
162047,38.762248,-9.130256,20,
162047,38.767825,-9.128712,21,
162047,38.769828,-9.126596,22,
162047,38.770198,-9.123142,23,
162047,38.770812,-9.121557,24,
162047,38.7727,-9.11838,25,
162047,38.774067,-9.116782,26,
162047,38.776734,-9.117893,27,
162047,38.779376,-9.120132,28,
162047,38.781644,-9.119414,29,
162047,38.783563,-9.124536,30,
162047,38.785864,-9.123835,31,
162047,38.788411,-9.123737,32,
162047,38.790213,-9.124354,33,
162048,38.790213,-9.124354,1,
162048,38.788306,-9.123888,2,
162048,38.786098,-9.12392,3,
162048,38.783924,-9.124792,4,
162048,38.780902,-9.120093,5,
162048,38.779131,-9.120172,6,
162048,38.7763,-9.11801,7,
162048,38.773574,-9.118671,8,
162048,38.771084,-9.121878,9,
162048,38.769616,-9.123139,10,
162048,38.770196,-9.127342,11,
162048,38.768962,-9.127978,12,
162048,38.762363,-9.130498,13,
162048,38.759463,-9.137137,14,
162048,38.758137,-9.141655,15,
162048,38.756315,-9.146929,16,
162048,38.753913,-9.152563,17,
162048,38.752125,-9.151248,18,
162048,38.748985,-9.149486,19,
162048,38.747207,-9.14842,20,
162048,38.745169,-9.147953,21,
162048,38.741701,-9.146947,22,
162048,38.738267,-9.146059,23,
162048,38.733625,-9.145091,24,
162048,38.730371,-9.147066,25,
162048,38.72861,-9.148146,26,
162048,38.726623,-9.149521,27,
162048,38.725307,-9.151907,28,
162048,38.725106,-9.155305,29,
162048,38.724375,-9.160904,30,
162048,38.723715,-9.160708,31,
162049,38.785492,-9.111395,1,
162049,38.785481,-9.111498,2,
162049,38.783803,-9.112503,3,
162049,38.783611,-9.116269,4,
162049,38.782287,-9.118428,5,
162049,38.779131,-9.120172,6,
162049,38.7763,-9.11801,7,
162049,38.773574,-9.118671,8,
162049,38.771084,-9.121878,9,
162049,38.769616,-9.123139,10,
162049,38.770196,-9.127342,11,
162049,38.768962,-9.127978,12,
162049,38.762363,-9.130498,13,
162049,38.759463,-9.137137,14,
162049,38.758137,-9.141655,15,
162049,38.756315,-9.146929,16,
162049,38.753913,-9.152563,17,
162049,38.752125,-9.151248,18,
162049,38.748985,-9.149486,19,
162049,38.747207,-9.14842,20,
162049,38.745169,-9.147953,21,
162049,38.741701,-9.146947,22,
162049,38.738267,-9.146059,23,
162049,38.733625,-9.145091,24,
162049,38.730371,-9.147066,25,
162049,38.72861,-9.148146,26,
162049,38.726623,-9.149521,27,
162049,38.725307,-9.151907,28,
162049,38.725106,-9.155305,29,
162049,38.724375,-9.160904,30,
162049,38.723715,-9.160708,31,
162050,38.716169,-9.142668,1,
162050,38.714218,-9.143906,2,
162051,38.714218,-9.143906,1,
162051,38.716169,-9.142668,2,
162054,38.712136,-9.139237,1,
162054,38.712053,-9.139588,2,
162055,38.712053,-9.139588,1,
162055,38.712136,-9.139237,2,
162136,38.713209,-9.159841,1,
162136,38.712735,-9.157825,2,
162136,38.712568,-9.156345,3,
162136,38.712221,-9.15514,4,
162136,38.71036,-9.152648,5,
162136,38.709803,-9.151728,6,
162136,38.710972,-9.149486,7,
162136,38.710816,-9.146005,8,
162136,38.710486,-9.143816,9,
162136,38.710081,-9.142464,10,
162136,38.70794,-9.142578,11,
162136,38.707962,-9.141422,12,
162136,38.708037,-9.139901,13,
162136,38.709421,-9.137717,14,
162136,38.710048,-9.135271,15,
162136,38.709761,-9.133769,16,
162136,38.710327,-9.13163,17,
162136,38.711581,-9.130576,18,
162136,38.71253,-9.130601,19,
162136,38.712887,-9.129493,20,
162136,38.713507,-9.128725,21,
162136,38.715074,-9.12873,22,
162136,38.717233,-9.129717,23,
162136,38.719031,-9.129837,24,
162136,38.721337,-9.129827,25,
162136,38.722851,-9.13132,26,
162136,38.723908,-9.132035,27,
162136,38.723818,-9.133251,28,
162136,38.723561,-9.134471,29,
162136,38.722122,-9.135445,30,
162136,38.71916,-9.135736,31,
162136,38.714959,-9.13662,32,
162138,38.69877,-9.227479,1,
162138,38.698227,-9.225041,2,
162138,38.696888,-9.220126,3,
162138,38.698776,-9.21784,4,
162138,38.700965,-9.216338,5,
162138,38.706369,-9.216063,6,
162138,38.709821,-9.214984,7,
162138,38.711876,-9.214167,8,
162138,38.715797,-9.214703,9,
162138,38.716945,-9.212807,10,
162138,38.717461,-9.209535,11,
162138,38.714452,-9.204562,12,
162138,38.713611,-9.203659,13,
162138,38.712098,-9.201783,14,
162138,38.712093,-9.199184,15,
162138,38.713717,-9.198483,16,
162138,38.713933,-9.196977,17,
162138,38.717839,-9.199307,18,
162138,38.72208,-9.196783,19,
162138,38.723966,-9.193623,20,
162138,38.723391,-9.187149,21,
162138,38.719873,-9.185344,22,
162138,38.723133,-9.181984,23,
162138,38.723303,-9.165632,24,
162138,38.724091,-9.160724,25,
162138,38.724903,-9.154848,26,
162138,38.724659,-9.150856,27,
162138,38.726214,-9.147411,28,
162138,38.726737,-9.145766,29,
162138,38.72499,-9.144184,30,
162138,38.722571,-9.141549,31,
162138,38.721962,-9.13921,32,
162138,38.720609,-9.137991,33,
162139,38.69877,-9.227479,1,
162139,38.698227,-9.225041,2,
162139,38.696888,-9.220126,3,
162139,38.698776,-9.21784,4,
162139,38.700965,-9.216338,5,
162139,38.706369,-9.216063,6,
162139,38.709821,-9.214984,7,
162139,38.711876,-9.214167,8,
162139,38.715797,-9.214703,9,
162139,38.716945,-9.212807,10,
162139,38.717461,-9.209535,11,
162139,38.714452,-9.204562,12,
162139,38.713611,-9.203659,13,
162139,38.712098,-9.201783,14,
162139,38.713324,-9.200872,15,
162139,38.717839,-9.199307,16,
162139,38.72208,-9.196783,17,
162139,38.723966,-9.193623,18,
162139,38.723391,-9.187149,19,
162139,38.719873,-9.185344,20,
162139,38.723133,-9.181984,21,
162139,38.723303,-9.165632,22,
162139,38.724091,-9.160724,23,
162139,38.724903,-9.154848,24,
162139,38.724659,-9.150856,25,
162139,38.726214,-9.147411,26,
162139,38.726737,-9.145766,27,
162139,38.72499,-9.144184,28,
162139,38.722571,-9.141549,29,
162139,38.721962,-9.13921,30,
162139,38.720609,-9.137991,31,
162141,38.745013,-9.198958,1,
162141,38.745259,-9.202972,2,
162141,38.743823,-9.205766,3,
162141,38.741619,-9.202895,4,
162141,38.736466,-9.205918,5,
162141,38.733622,-9.207665,6,
162141,38.728043,-9.209359,7,
162141,38.727522,-9.212151,8,
162141,38.713332,-9.225254,9,
162141,38.711082,-9.22619,10,
162141,38.7077,-9.225723,11,
162141,38.705725,-9.226824,12,
162141,38.703206,-9.227356,13,
162141,38.701126,-9.22801,14,
162141,38.698568,-9.227241,15,
162142,38.759038,-9.113407,1,
162142,38.76015,-9.117103,2,
162142,38.761704,-9.12209,3,
162142,38.762481,-9.130372,4,
162142,38.759463,-9.137137,5,
162142,38.758137,-9.141655,6,
162142,38.756243,-9.147192,7,
162142,38.75584,-9.151558,8,
162142,38.759731,-9.155829,9,
162142,38.757868,-9.162878,10,
162142,38.75742,-9.167362,11,
162142,38.757783,-9.17572,12,
162142,38.757173,-9.180012,13,
162142,38.75405,-9.186036,14,
162142,38.752011,-9.187919,15,
162142,38.749162,-9.19047,16,
162142,38.75014,-9.195589,17,
162142,38.749293,-9.19767,18,
162142,38.747781,-9.197821,19,
162142,38.745013,-9.198958,20,
162142,38.745259,-9.202972,21,
162142,38.743823,-9.205766,22,
162142,38.741619,-9.202895,23,
162142,38.736466,-9.205918,24,
162142,38.733622,-9.207665,25,
162142,38.728043,-9.209359,26,
162142,38.727522,-9.212151,27,
162142,38.713332,-9.225254,28,
162142,38.711082,-9.22619,29,
162142,38.7077,-9.225723,30,
162142,38.705725,-9.226824,31,
162142,38.703206,-9.227356,32,
162142,38.701126,-9.22801,33,
162142,38.698568,-9.227241,34,
162146,38.731375,-9.168504,1,
162146,38.733334,-9.168901,2,
162146,38.734887,-9.170344,3,
162146,38.73251,-9.172404,4,
162146,38.730742,-9.173324,5,
162147,38.730742,-9.173324,1,
162147,38.732509,-9.171798,2,
162147,38.734679,-9.170232,3,
162147,38.733084,-9.169057,4,
162147,38.730838,-9.168603,5,
162159,38.6989397779291,-9.22700938098196,1,
162159,38.697115,-9.200836,2,
162162,38.725307,-9.151907,1,
162162,38.725106,-9.155305,2,
162162,38.724375,-9.160904,3,
162162,38.723244,-9.166678,4,
162162,38.673814,-9.174005,5,
162162,38.667593,-9.163809,6,
162163,38.667593,-9.163809,1,
162163,38.674281,-9.173324,2,
162163,38.723303,-9.165632,3,
162163,38.724091,-9.160724,4,
162163,38.724903,-9.154848,5,
162163,38.724659,-9.150856,6,
162180,38.760937,-9.157327,1,
162180,38.792267,-9.150767,2,
162181,38.792433,-9.15025,1,
162181,38.7611,-9.157183,2,
162186,38.724375,-9.160904,1,
162186,38.738826,-9.168528,2,
162211,38.79348,-9.09777,1,
162211,38.792078,-9.099371,2,
162211,38.788861,-9.09822,3,
162211,38.78585,-9.096799,4,
162211,38.783205,-9.095128,5,
162211,38.782218,-9.095744,6,
162211,38.7806,-9.096488,7,
162211,38.77871,-9.095356,8,
162211,38.776025,-9.095104,9,
162211,38.774377,-9.097532,10,
162211,38.771328,-9.097768,11,
162211,38.767173,-9.099085,12,
162211,38.767814,-9.10607,13,
162211,38.76811,-9.109065,14,
162211,38.766947,-9.110173,15,
162211,38.764899,-9.109781,16,
162211,38.765475,-9.110893,17,
162211,38.765779,-9.11335,18,
162211,38.76501,-9.116218,19,
162211,38.762169,-9.116615,20,
162211,38.76151,-9.113989,21,
162211,38.760471,-9.111998,22,
162211,38.759038,-9.113407,23,
162211,38.76015,-9.117103,24,
162211,38.76162,-9.121818,25,
162211,38.762109,-9.129801,26,
162211,38.758253,-9.130187,27,
162211,38.753794,-9.130617,28,
162211,38.7519,-9.130818,29,
162211,38.747994,-9.131192,30,
162211,38.7452,-9.131551,31,
162211,38.743292,-9.132833,32,
162211,38.740514,-9.133637,33,
162211,38.736944,-9.133994,34,
162211,38.73246,-9.134401,35,
162211,38.728781,-9.134784,36,
162211,38.725579,-9.135092,37,
162211,38.721948,-9.135462,38,
162211,38.71916,-9.135736,39,
162211,38.714831,-9.137615,40,
162250,38.708497,-9.133432,1,
162250,38.709676,-9.136384,2,
162250,38.714269,-9.139119,3,
162250,38.716116,-9.141752,4,
162250,38.71974,-9.145015,5,
162250,38.726623,-9.14952,6,
162250,38.729131,-9.149321,7,
162250,38.731809,-9.151616,8,
162250,38.734589,-9.154005,9,
162250,38.73671,-9.155804,10,
162250,38.738089,-9.159846,11,
162250,38.738336,-9.161962,12,
162250,38.738837,-9.164612,13,
162250,38.740566,-9.167409,14,
162250,38.741989,-9.169768,15,
162250,38.742583,-9.172662,16,
162250,38.743614,-9.175524,17,
162250,38.744557,-9.17914,18,
162250,38.745703,-9.181725,19,
162250,38.746809,-9.184617,20,
162250,38.747272,-9.188895,21,
162250,38.748946,-9.191185,22,
162250,38.75014,-9.195589,23,
162250,38.750693,-9.198647,24,
162250,38.750776,-9.201746,25,
162250,38.75199,-9.205249,26,
162250,38.753414,-9.208499,27,
162250,38.750509,-9.21305,28,
162250,38.748632,-9.216522,29,
162250,38.748626,-9.216521,30,
162260,38.743554,-9.144859,1,
162260,38.741788,-9.144241,2,
